ticker,return_1y,return_6m,return_1m,volatility,momentum,ma_50,ma_200,sector,market_cap,price,dividend,avg_volume
HYUNDAI.NS,0.26576934277454595,-0.12209393361526,-0.01648299425221232,0.01821871907023709,-180.39990234375,2251.8619970703126,2252.322263183594,Consumer Cyclical,1754276298752,2159.0,0.96,587463
ICICIBANK.NS,0.15209942892828282,-0.00014313437916620164,0.03143909637338561,0.010548462450393212,-13.2000732421875,1385.7780053710937,1400.6846765136718,Financial Services,9990129582080,1396.1,0.78,12095042
ICICIGI.NS,0.13651966432124507,0.047096383004389265,0.05837606848534231,0.014868610483442311,49.800048828125,1906.3039892578124,1927.4409399414062,Financial Services,960226197504,1920.6,0.67,601734
ICICIPRULI.NS,0.18191268599858978,0.10144209235260038,0.037450007906729345,0.013325184362336682,-17.29998779296875,657.2669995117187,630.7696975708008,Financial Services,955944140800,660.1,0.13,1245950
IDBI.NS,0.6308934538076288,0.3236839494527443,0.13889727702563798,0.023448585756131776,8.849998474121094,105.1797998046875,97.32930233001709,Financial Services,1217397653504,113.21,1.85,17063874
IDFCFIRSTB.NS,0.22181788994128163,0.060744300817419127,-0.13711412818149304,0.01971781637051185,-11.669998168945312,82.71920028686523,75.8258459854126,Financial Services,618779705344,71.97,0.34,42320499
IFCI.NS,0.4085466415482422,0.17443225387660755,0.08894538958625733,0.031246561864298823,-0.6799964904785156,56.81679977416992,56.74279987335205,Financial Services,161768423424,59.95,,33103930
IIFL.NS,0.5799223683484206,0.17090128728210377,-0.059958410204496056,0.025822479891431844,-131.9959716796875,563.3071539306641,503.173716583252,Financial Services,211231981568,496.75,0.79,2288373
INOXINDIA.NS,0.2234396156015606,0.017526821000200768,0.030202500176683588,0.017169531386053427,29.4000244140625,1128.8519995117188,1170.973843383789,Industrials,104296341504,1149.1,0.17,53203
IRB.NS,-0.08085667820533037,-0.03232324619990726,-0.0024525966947971938,0.01678644117584337,-0.051822662353515625,41.68600975036621,44.491060981750486,Industrials,250014613504,41.4,0.67,7291143
IRCON.NS,-0.022812485155565516,-0.09290761891336359,-0.11839488160821302,0.025770403413860665,-17.766403198242188,159.13834899902344,172.08445541381835,Industrials,134888759296,143.42,1.52,4927281
ITCHOTELS.NS,0.08997154406429911,-0.26198939725645476,-0.02351183961691963,0.019382999232919963,-10.389999389648438,187.38160003662108,213.38349967956543,Consumer Cyclical,368325689344,176.74,,2796015
ITC.NS,-0.18573883700477145,-0.2163729910099351,-0.0032867099523681905,0.011608645783350415,-7.9423828125,336.2491204833984,386.4607095336914,Consumer Defensive,3938563391488,314.35,4.51,24822785
ITI.NS,0.05077217720650338,-0.04223121681421394,-0.05814160789344333,0.02495764650418915,-29.800018310546875,294.92500061035156,308.44549911499024,Technology,262462996480,272.15,,1297608
INDGN.NS,0.005540917874548768,-0.06868891911946853,0.04695272426007683,0.02034057505265941,8.5,498.7289990234375,545.1927886962891,Healthcare,121696591872,506.4,0.4,289084
INDIACEM.NS,0.6752484185361287,0.08309308573271625,-0.09722525412534036,0.023366315441187772,-65.3499755859375,447.78900329589845,391.0032513427734,Basic Materials,191609208832,412.2,,688798
INDIAMART.NS,0.12503021689823,-0.167911543860477,-0.01852936395704083,0.017293865858857036,-127.89990234375,2204.266005859375,2397.639758300781,Communication Services,129828806656,2161.3,1.38,113710
INDIANB.NS,0.931887059106464,0.5044403989013485,0.07771193883657501,0.01857470022722548,130.45001220703125,870.2630004882812,749.0425680541993,Financial Services,1323933630464,982.55,1.64,2107590
IEX.NS,-0.1740611806679726,-0.07984083219348273,0.01457726622181857,0.02778247035676639,-10.525192260742188,131.17032897949218,151.02175621032714,Financial Services,112985604096,127.05,2.35,15522534
INDHOTEL.NS,-0.0640743638486214,-0.1087744725060144,0.0026700107213275107,0.017098770636244355,-8.5,695.3379992675781,735.7187728881836,Consumer Cyclical,962524872704,676.2,0.33,2534645
IOC.NS,0.6978936197226638,0.4162125270811772,0.15002443892591363,0.013997046655749535,26.409988403320312,167.51700073242188,150.60382598876953,Energy,2651121516544,187.74,4.29,13429338
IOB.NS,-0.19714908255691135,-0.038855330436006176,0.027504897919111076,0.019467894375794062,0.529998779296875,35.397400283813475,37.91130020141602,Financial Services,704796033024,36.58,,7789962
IRCTC.NS,-0.1441377630628088,-0.14235281368825708,-0.054284301090140645,0.013390247196089269,-38.20806884765625,635.9952807617187,701.3733038330079,Consumer Cyclical,468920008704,586.25,1.6,1596911
IRFC.NS,-0.13824605853229974,-0.12729597599841783,-0.14895919747662062,0.019108611949782174,-19.980003356933594,117.6829995727539,125.01496910095214,Financial Services,1335862755328,102.22,2.57,19292914
IREDA.NS,-0.26370787028590137,-0.1274021460916648,-0.07177470643178514,0.021705993939057807,-13.689994812011719,132.8747996520996,149.03715015411376,Financial Services,343849926656,122.4,,9055111
IGL.NS,-0.10789378845110421,-0.15428127728316923,-0.023987455628771658,0.018267817127605175,-7.1497802734375,177.44174346923828,197.06080520629882,Utilities,238654849024,170.31,2.76,2515744
INDUSTOWER.NS,0.3467848863058943,0.3453927335538783,0.02532072993268274,0.01770256198411201,21.699981689453125,440.0599981689453,394.03824920654296,Communication Services,1201223368704,455.5,,7107925
INDUSINDBK.NS,-0.08947164206328344,0.2887761836280849,0.06355319022276845,0.02521618220528889,-0.79998779296875,905.7480017089844,828.8737509155274,Financial Services,742849052672,953.5,,3999431
NAUKRI.NS,-0.2909690869219662,-0.23118988482214373,-0.16577104450954896,0.018770298872960535,-286.185302734375,1245.1462158203126,1351.627509765625,Communication Services,673400356864,1040.0,0.91,1282591
INFY.NS,-0.2370392490683487,-0.09675090885983052,-0.20329066153926723,0.016495093144718424,-382.4000244140625,1553.1380004882812,1525.2272485351561,Technology,5292167266304,1308.1,3.49,10105790
INOXWIND.NS,-0.40812018345670126,-0.32978567211587667,-0.1423939447743243,0.02400626434057226,-21.029998779296875,111.29679992675781,144.13823600769044,Industrials,159969886208,92.51,,9130684
INTELLECT.NS,-0.0051525995815835555,-0.2893982646953286,-0.24001311684701887,0.028986984088397203,-227.199951171875,861.4250012207032,1011.943037109375,Technology,96209371136,694.85,0.57,378136
INDIGO.NS,0.10061002356591515,-0.13528158070979454,0.06215603074350049,0.017172902871595595,142.2001953125,4919.916005859375,5484.450854492187,Industrials,1888990134272,4886.0,0.2,2015695
IGIL.NS,-0.16359651444261367,-0.048059572557648915,0.056657001585326563,0.026327369838257522,13.163116455078125,319.57636169433596,346.6066647338867,Basic Materials,140884049920,326.0,1.52,723371
IKS.NS,-0.2379862987711276,-0.09727772642736517,-0.09826663934590639,0.02289563333469,-302.199951171875,1646.2339990234375,1604.3304962158204,Healthcare,234499964928,1399.9,,174510
IPCALAB.NS,0.12155428010475061,0.08071906943954882,0.04228987565062528,0.021177898246948507,23.0999755859375,1463.6459985351562,1406.8526483154296,Healthcare,390416596992,1533.3,0.26,219103
JBCHEPHARM.NS,0.32953837255149854,0.21185377927297555,0.11773174970155396,0.016302377408921973,184.3739013671875,1888.4172314453126,1748.1219549560547,Healthcare,333379960832,2076.0,1.22,215122
JKCEMENT.NS,0.25446548052391044,-0.18620888217087742,0.02344527926133792,0.01885572015668531,-232.0,5686.4,6070.045183105469,Basic Materials,437029208064,5656.0,0.26,99886
JBMA.NS,0.01856501861916067,-0.0658879089045054,-0.01471498621149729,0.028063057401226072,-37.04998779296875,589.5330017089843,637.115517578125,Consumer Cyclical,131460415488,555.65,0.15,1476813
JKTYRE.NS,0.9224968775627272,0.6232472244362023,0.002309047871550184,0.021776617502154025,17.500030517578125,523.9970025634766,417.1081988525391,Consumer Cyclical,150318350336,521.0,0.57,1450645
JMFINANCIL.NS,0.40600970532137837,-0.25349538652648856,0.017448623910422446,0.029030751116518188,-6.2299957275390625,136.8581999206543,152.46727382659913,Financial Services,125302824960,131.02,3.16,4196851
JSWCEMENT.NS,-0.13069078530894268,-0.14451250001542018,0.11190899080744784,0.018838962513379416,5.25,120.05880020141602,,Basic Materials,169758048256,126.82,,3188418
JSWENERGY.NS,0.07386518707685942,0.004708747539131788,0.06731190306374457,0.019052985304619068,-2.04998779296875,483.2589996337891,507.60027755737303,Utilities,861731356672,490.7,0.4,3028998
JSWINFRA.NS,-0.01715332217250011,-0.15278242309565385,-0.01644100580270793,0.017782105626221012,-3.45001220703125,267.5090014648438,291.7372082519531,Industrials,529935630336,254.25,0.31,1263231
JSWSTEEL.NS,0.30432346636057284,0.23543744300620684,0.044384077182532004,0.015408914095885727,81.0,1193.652001953125,1110.7737515258789,Basic Materials,3098770145280,1268.5,0.22,1671823
JPPOWER.NS,0.04020096580574455,-0.212071764435487,-0.04608293802516834,0.03136473465681636,-1.75,15.962800064086913,17.91575003147125,Utilities,99364421632,14.49,,37546307
J&KBANK.NS,0.27813024070262526,0.2262434825826596,0.1584376288066005,0.021553037411276944,18.590003967285156,103.68059997558593,104.18654865264892,Financial Services,133342183424,121.09,1.77,3540888
JINDALSAW.NS,-0.2174031126090672,-0.05773227116050098,0.057632072468525114,0.026931288172708054,31.259994506835938,176.535400390625,196.37542488098146,Basic Materials,118465904640,185.86,1.06,5766747
JSL.NS,0.3395343128696113,0.044675484163764316,-0.03221688698957212,0.021817589238370995,-16.24468994140625,795.4815161132813,745.634849243164,Basic Materials,655845031936,796.2,0.37,681379
JINDALSTEL.NS,0.46171073155774023,0.3295622924825634,0.11086572438162544,0.017363191212760757,214.5999755859375,1109.1519982910156,1025.7398083496093,Basic Materials,1279593021440,1257.6,0.16,1423667
JIOFIN.NS,0.15561067947177548,-0.17510481129636524,0.005108067001013016,0.01741787110147297,-22.999984741210938,275.1990002441406,299.27810943603515,Financial Services,1624815960064,255.75,0.2,10745225
JUBLFOOD.NS,-0.2350676612628061,-0.18391081195863201,0.03068101875973072,0.01661012402997832,-15.5,530.9839971923828,610.7405516052246,Consumer Cyclical,336896557056,512.25,0.23,1945287
JUBLINGREA.NS,-0.09501006108301438,-0.19354193012376603,-0.07909527037642385,0.0257710171841513,-115.80718994140625,662.2291882324218,700.2279550170898,Basic Materials,92146442240,582.85,0.84,216433
JUBLPHARMA.NS,-0.030944821413819115,-0.14206820355234043,-0.10606988677509487,0.022065387262565947,-167.8499755859375,987.2219995117188,1081.2384805297852,Healthcare,139096571904,877.65,0.57,129373
JWL.NS,-0.10402121959746823,-0.1574555248687278,-0.17269637340003288,0.027207023117752617,-54.95001220703125,308.45100006103513,333.0544609832764,Industrials,114428428288,267.75,0.72,7629393
JYOTHYLAB.NS,-0.2439725917915284,-0.2655699045751893,0.0052271936779651855,0.015962361574527302,-4.649993896484375,258.61539947509766,307.7223389434814,Consumer Defensive,91730182144,249.8,1.38,475722
JYOTICNC.NS,0.022905553812362724,-0.10557507782953575,0.01072738224835553,0.026474230589487144,-109.04998779296875,886.8269995117188,977.7817535400391,Industrials,185327091712,814.9,,429707
KPRMILL.NS,0.11629820069937066,-0.07716464980058854,0.046845876004387964,0.026422727785488768,72.68182373046875,906.0625183105469,1035.4075006103515,Consumer Cyclical,310839214080,907.5,0.55,559381
KEI.NS,0.6568166706901669,0.3039616584194791,0.23423935725766898,0.020843331803030024,598.06787109375,4402.494038085937,4047.6332043457032,Industrials,473605341184,4954.0,0.09,266836
KPITTECH.NS,-0.3629107251357729,-0.33330171423474003,-0.2382145842754499,0.022571604298948472,-392.6011962890625,1050.2511486816406,1191.7008834838866,Technology,215522394112,791.2,1.04,1098018
KSB.NS,0.2996764436799822,-0.047584511038132674,0.11070313757067154,0.018081873791058755,46.39996337890625,731.1840026855468,790.291501159668,Industrials,136890540032,786.55,0.56,394369
KAJARIACER.NS,0.10975044610379202,-0.19745852729859215,0.06527034772317365,0.01777642087537568,-37.6500244140625,968.9939990234375,1097.8290475463866,Industrials,153283657728,962.4,1.25,254993
KPIL.NS,0.3471128322684645,-0.051130561661902656,0.052797224138166524,0.02012376620141784,55.300048828125,1144.2840087890625,1192.6082705688477,Industrials,205541834752,1203.6,0.75,146399
KALYANKJIL.NS,-0.12436334331753392,-0.18506650189199264,0.1327250126091226,0.025321838151541733,-57.850006103515625,439.40200073242187,503.15126953125,Consumer Cyclical,422369918976,408.8,0.37,6179014
KARURVYSYA.NS,0.9337021717086957,0.5638869200065213,0.1106503210977823,0.019411294037879858,67.25,289.21920013427734,237.77592140197754,Financial Services,322415722496,333.55,0.64,3783386
KAYNES.NS,-0.04127596030525512,-0.3687734770537318,0.11210223531211772,0.030204941316324046,252.800048828125,3807.9860009765625,5566.87150024414,Technology,259084599296,3862.0,,2726078
KEC.NS,-0.14658041681517459,-0.27298599461778816,-0.11938847560414419,0.024886411305732357,-93.8499755859375,661.8740026855469,786.9528939819336,Industrials,156658696192,588.5,0.92,726656
KFINTECH.NS,0.15605427933094965,-0.05219348526815633,-0.045463486771141516,0.0238617049534991,-102.9000244140625,1036.6940100097656,1106.7098150634765,Technology,166943260672,967.8,0.77,961873
KIRLOSBROS.NS,-0.07272977854192403,-0.18994640059496076,0.004149907295772079,0.02527980580521399,-27.39990234375,1590.2119995117187,1829.9860577392578,Industrials,124941451264,1573.1,0.44,81931
KIRLOSENG.NS,1.4038858053379366,0.5370273570137293,0.17856220658438418,0.02714557714353294,212.95703125,1245.314833984375,1014.1735870361329,Industrials,200859369472,1381.9,0.47,635025
KOTAKBANK.NS,0.07887846391395559,0.07062695152230611,0.028799019607843136,0.013023401671955375,1.54998779296875,424.9187994384766,419.76392822265626,Financial Services,4173625819136,419.65,0.12,14630323
KIMS.NS,0.4086719525533156,0.03446601786216257,0.24033122250258798,0.020459360120239366,134.5999755859375,642.4109973144531,689.3344995117187,Healthcare,298903797760,747.0,,425152
LTF.NS,1.0963062794516358,0.3252900301142554,0.005063669141075402,0.019238166075296485,-8.600006103515625,297.0209979248047,249.90036338806152,Financial Services,720684122112,287.5,0.92,6031124
LTTS.NS,-0.2702025906012351,-0.2043099409399106,-0.101187263949471,0.01932683560332967,-571.0,3976.6480126953124,4207.38400024414,Technology,354896216064,3348.2,1.69,110342
LICHSGFIN.NS,0.07211274226393588,-0.02566642594864758,0.02783588210878963,0.015396897731903603,7.29998779296875,526.4709997558593,563.3818356323242,Financial Services,296786460672,539.7,1.83,1479673
LTFOODS.NS,0.13880694036440372,-0.057167926808748534,0.07530930855111104,0.025641761255023127,36.2777099609375,389.71144226074216,423.4643307495117,Consumer Defensive,138764042240,399.45,0.98,708201
LTIM.NS,-0.06353013555700586,-0.11619490583075323,-0.24770642201834864,0.01732508946763679,-1520.5,5759.99,5485.633220214844,Technology,1336938332160,4510.0,1.49,326951
LT.NS,0.3447201611714412,0.1874479311302416,0.08740430458105605,0.01284379098881417,419.60009765625,4064.802001953125,3806.719050292969,Industrials,5875236864000,4271.0,0.79,1784977
LATENTVIEW.NS,-0.1115653131317668,-0.18919245106279325,-0.17256202148554411,0.024095221839948944,-97.54998779296875,421.4450018310547,429.2507514953613,Industrials,69816483840,337.4,,1265806
LAURUSLABS.NS,1.0101970731966687,0.2720839043689796,0.1286528750404793,0.01878531300152799,12.3499755859375,1040.485,893.3626510620118,Healthcare,588117901312,1089.2,0.15,1693766
THELEELA.NS,0.0008035957142122443,0.0643389253788375,0.03539190949283699,0.019012932322627945,-5.20001220703125,430.1529998779297,,Consumer Cyclical,145572233216,435.9,,308848
LEMONTREE.NS,-0.0774367781705903,-0.30024724335619746,-0.1010922286201416,0.02061504068580889,-26.280006408691406,138.1767999267578,151.02764991760253,Consumer Cyclical,91830566912,115.97,,3626473
LICI.NS,0.17418349621572976,0.007803747213970636,0.041600955479646755,0.01422233110238297,38.39996337890625,848.1310009765625,886.1914916992188,Financial Services,5422420328448,857.3,1.38,1242659
LINDEINDIA.NS,0.13076992468037874,0.07452149356761845,0.1401698018977859,0.01768200141853261,748.0,6178.78,6392.164057617188,Basic Materials,583130873856,6837.5,0.07,51937
LLOYDSME.NS,0.19437008524981456,-0.020251471653793148,0.14395714378926672,0.025666711732669215,33.699951171875,1239.1279956054686,1337.304400024414,Basic Materials,686376288256,1260.7,0.08,582578
LODHA.NS,-0.16168778119292163,-0.1625849439590504,0.027740619873423827,0.022395385281461705,-72.45001220703125,1049.1210083007813,1210.3208044433593,Real Estate,997149179904,998.4,0.42,1407260
LUPIN.NS,0.23020523811574473,0.22011714085808426,0.0739501800264894,0.01512890873932401,134.10009765625,2175.58798828125,2023.0205444335938,Healthcare,1055906988032,2310.3,0.52,809574
MMTC.NS,0.22632605692967092,0.026813575075989596,-0.04116744036854547,0.02995274353177967,-6.450004577636719,64.38260025024414,65.75910003662109,Industrials,94899617792,63.21,,9055672
MRF.NS,0.36280023926331056,0.011145341709317021,0.08847166222610633,0.015463103021471351,1017.828125,145773.34515625,147717.0204296875,Consumer Cyclical,610236891136,143885.0,0.17,6578
MGL.NS,-0.0549624406842752,-0.02330854725894279,0.16130551277640978,0.01944239227145505,158.3572998046875,1103.0328356933594,1250.7860195922851,Utilities,119501357056,1209.8,2.49,241363
MAHSCOOTER.NS,0.4430079724197371,-0.14867564341750147,-0.003348463427338344,0.023624708889285057,-415.0,13697.62,14792.968330078125,Financial Services,153260048384,13395.0,1.4,4866
MAHSEAMLES.NS,-0.0985205695343181,-0.1313430484007971,0.07133250983005211,0.019066560348237276,38.54998779296875,536.6349975585938,612.5598992919922,Basic Materials,74771578880,558.0,1.76,150260
M&MFIN.NS,0.3787564406983125,0.4934042313743179,0.009852249573420234,0.019967443851525563,23.100006103515625,374.1839990234375,306.12095825195314,Financial Services,525153337344,377.95,1.68,3329607
M&M.NS,0.275464078693449,0.0782621979508517,0.005274157368756275,0.015288042735254477,-208.300048828125,3585.39400390625,3424.349592285156,Consumer Cyclical,4141151158272,3449.6,0.73,2113678
MANAPPURAM.NS,0.38428441447180156,0.09814521496525616,0.0068019547256601125,0.018860323161062297,-27.367340087890625,301.65916625976564,277.7420729827881,Financial Services,241826414592,285.7,0.68,5102733
MRPL.NS,0.7897547635381361,0.6206360059036834,0.12014278645343775,0.028054739637857828,46.49000549316406,166.48559997558593,149.04979988098145,Energy,346630586368,197.56,,10209982
MANKIND.NS,-0.021626492812993035,-0.09213399699333805,0.05635590921463041,0.0166693761707297,68.300048828125,2145.230002441406,2359.098572387695,Healthcare,926086791168,2243.4,0.09,432247
MARICO.NS,0.286228809263967,0.09361440310331216,0.08769526044190022,0.0117646914800532,33.64996337890625,758.8499975585937,726.5830239868164,Consumer Defensive,1028405460992,793.95,1.3,1696025
MARUTI.NS,0.22509455638887205,0.014468257724291798,0.027810123981094597,0.012570405276444544,-854.0,15753.12,14651.153666992188,Consumer Cyclical,4717924581376,15006.0,0.89,364671
MFSL.NS,0.7950492819788596,0.14960684093571902,0.14148491093353152,0.014358888937987889,190.2000732421875,1710.5879931640625,1614.1549987792969,Financial Services,635824373760,1841.2,,650334
MAXHEALTH.NS,0.07766183224281213,-0.0524560740420976,0.14313337578832028,0.019063767970408197,56.75,1040.185997314453,1145.6056344604492,Healthcare,1063741620224,1092.25,0.14,2805356
MAZDOCK.NS,0.06565978977597414,-0.14047146984844122,-0.1330686812360483,0.025155853044105305,-215.80029296875,2419.0115673828127,2790.1002221679687,Industrials,895100190720,2219.0,0.85,1129734
METROPOLIS.NS,0.14981384302760067,-0.13916396788392618,0.0032567942263414308,0.01887673691056526,-24.300048828125,1913.1500122070313,1922.6925494384766,Healthcare,97231544320,1875.9,0.21,41720
MINDACORP.NS,0.12343547841108958,0.12733254446653297,-0.0008529817835525616,0.01927651244191645,1.56829833984375,576.2880505371094,549.7333673095703,Consumer Cyclical,132084547584,561.2,0.26,267518
MSUMI.NS,0.36329153509027046,0.017564954718829007,-0.020157528613544032,0.01806298363055671,-3.05999755859375,45.127000122070314,43.809671020507814,Consumer Cyclical,280254021632,42.26,2.56,7378354
MOTILALOFS.NS,0.25846457530755057,-0.15754943216862796,-0.04923359589534011,0.026186349152584713,-127.6865234375,802.6997229003906,878.2148779296875,Financial Services,430718615552,715.9,1.5,1156360
MPHASIS.NS,-0.014827339737507318,-0.1767216467617916,-0.1680681229329014,0.019011709542638398,-591.199951171875,2693.32,2738.6433715820312,Technology,437540519936,2294.8,2.52,516968
MCX.NS,1.2924366519934725,0.660081256871617,-0.029430341116989715,0.02520464957771551,7.60009765625,2335.1219897460937,1841.2072784423829,Financial Services,624399417344,2453.3,0.24,3649922
MUTHOOTFIN.NS,0.5339971315574112,0.26889833789458006,-0.1259922675203853,0.02237839499297108,-589.0,3761.283994140625,3128.774001464844,Financial Services,1343589187584,3344.8,0.76,678919
NATCOPHARM.NS,0.2519157037936529,0.15450411856651175,0.1884008860337774,0.022128861091619205,133.75714111328125,878.5010339355468,878.9848690795899,Healthcare,177748475904,991.85,0.67,1627288
NBCC.NS,0.24607199278547492,-0.04263163420537519,-0.050180232620585935,0.02263176415753197,-9.808349609375,104.96697784423829,110.44428771972656,Industrials,252530999296,93.53,0.72,11492882
NCC.NS,-0.1369122544969721,-0.2532518009101849,0.04288748447861269,0.01850808822567247,2.4900054931640625,152.41919982910156,195.37503173828125,Industrials,95853338624,152.67,1.43,3645972
NHPC.NS,0.04404916820060979,-0.0014452270997882546,-0.013831306589807644,0.015679327461069984,-3.0465774536132812,77.32087661743164,80.9163589477539,Utilities,761011830784,75.76,2.52,12927643
NLCINDIA.NS,0.27760133644239937,0.18039815322174996,0.005403295497897632,0.020896655066970964,6.8133392333984375,255.28238708496093,244.65912055969238,Utilities,360178876416,259.75,2.74,1574525
NMDC.NS,0.36414365561716716,0.23213526679122895,0.043848176345240575,0.018384619577039803,1.9710006713867188,79.8043522644043,72.78649955749512,Basic Materials,723830308864,82.33,4.24,26938124
NSLNISP.NS,0.10790775680287713,0.06689579057937203,-0.049693844932822334,0.025439638004183616,-1.4099998474121094,41.598000106811526,41.31140005111694,Basic Materials,118130098176,40.3,,4116023
NTPCGREEN.NS,-0.0360098733535253,-0.12889749428295622,0.04073345956615598,0.01733423982123627,-2.720001220703125,90.83140029907227,99.89790008544922,Utilities,755673268224,89.67,,3712892
NTPC.NS,0.24129262161040735,0.19638571810127414,0.08056877195597822,0.01231482383793878,38.045257568359375,349.06789306640627,333.3615237426758,Utilities,3701702393856,381.75,2.97,9933673
NH.NS,0.23496071953284428,0.047439815746081505,0.039085906799984006,0.021615219569220332,-79.800048828125,1841.31599609375,1846.5356787109374,Healthcare,373114699776,1837.1,0.24,314309
NATIONALUM.NS,1.0778262052056369,1.0017130392476743,-0.05866524998444792,0.024009439939935557,1.22216796875,345.1877044677734,240.39783531188965,Basic Materials,658246336512,358.0,4.15,15112890
NAVA.NS,0.45767240544602633,-0.13059294931729912,0.05426489494788254,0.025660946095712223,28.95001220703125,566.4930017089844,582.6356387329101,Industrials,168555560960,595.6,1.5,377319
NAVINFLUOR.NS,0.6737712590372635,0.339970624007231,0.03303820298409575,0.02014406407761282,144.0,6100.82,5280.537346191406,Basic Materials,323827204096,6309.0,0.2,201816
NESTLEIND.NS,0.14754036636052772,0.12583488788443692,-0.0230485116345133,0.012182151735362908,-14.133544921875,1291.49330078125,1221.6979083251954,Consumer Defensive,2495045959680,1293.9,1.45,969861
NETWEB.NS,1.4952724423034758,0.6758017015525866,0.1764238424786372,0.03547005144599282,352.10009765625,3250.4639990234373,2834.55404296875,Technology,210982043648,3702.0,0.07,1570402
NEULANDLAB.NS,0.17476718130012842,-0.044816053511705686,-0.030110935023771792,0.03009435326904367,-1235.0,13972.36,14263.327763671876,Healthcare,164952702976,12844.0,0.09,57112
NEWGEN.NS,-0.47823818797567746,-0.41802537036252546,-0.11683848797250859,0.03437950079345549,-235.8499755859375,670.7560083007812,902.3092492675781,Technology,72287666176,513.45,0.97,3666417
NAM-INDIA.NS,0.8125959115900669,0.1962845589529533,0.05819387090518455,0.023178824886404884,46.79998779296875,898.8400012207031,837.0418161010742,Financial Services,592805625856,930.15,1.91,925529
NIVABUPA.NS,0.03784591521064456,-0.06145724623581737,-0.02992266423439217,0.02043908189981215,-2.0999984741210938,76.94100006103515,80.22889999389649,Financial Services,141310689280,76.5,,1158323
NUVAMA.NS,0.28209195748033133,0.0011068694154184563,-0.07105691530485322,0.02447050651224985,-224.699951171875,1382.8180004882813,1362.7537072753905,Financial Services,227777150976,1250.5,2.17,523736
NUVOCO.NS,0.030452766604272364,-0.2914154093932713,-0.07074049203023904,0.017439262054944473,-26.800018310546875,348.6370007324219,383.36425064086916,Basic Materials,115391397888,322.85,,293675
OBEROIRLTY.NS,0.01649714360799147,-0.0508059923972514,0.022939131136788263,0.018158862054404132,-137.1510009765625,1590.8919677734375,1680.9810168457032,Real Estate,555521867776,1527.6,0.52,527855
ONGC.NS,0.2667748958065328,0.25208596180533666,0.05641136832980708,0.014940116126093373,36.11260986328125,249.13117309570313,236.1543783569336,Energy,3492285513728,277.6,6.6,13851004
OIL.NS,0.33407218465130856,0.2506714348885882,-0.054177314200757914,0.0193425867616579,33.258209228515625,445.5383154296875,422.2298303222656,Energy,773806751744,475.55,4.01,4226024
OLAELEC.NS,-0.5562192367978095,-0.5326549382897721,-0.21868237555686554,0.03753701400038638,-11.980001449584961,33.39880031585693,43.938300123214724,Consumer Cyclical,105579552768,25.15,,82086345
OLECTRA.NS,-0.10903250256562688,-0.3492794837580219,-0.07495850048221489,0.026321972054610898,-104.60003662109375,1097.6639978027345,1308.6591616821288,Industrials,82384437248,1003.7,0.04,425170
PAYTM.NS,0.5312521793012793,-0.07953603976801989,-0.023296703296703296,0.02343851470308013,-231.5,1233.4220043945313,1155.0719998168945,Technology,712214577152,1113.0,,3233202
ONESOURCE.NS,0.0172171829279206,-0.30995667219881784,0.09309330361814566,0.02951758133987185,-449.4000244140625,1486.7959912109375,1759.9129986572266,Healthcare,150293479424,1306.0,,316151
OFSS.NS,-0.11088997860948278,-0.16045064105557333,-0.11643041237113402,0.019412351819355914,-1103.0,7454.52,8274.364716796876,Technology,596648394752,6852.0,1.9,136773
POLICYBZR.NS,-0.002132244894772108,-0.17048855913692626,-0.09483229036812481,0.02487701228396023,-122.4000244140625,1653.2900073242188,1766.8910046386718,Financial Services,692523499520,1495.1,,2057537
PCBL.NS,-0.1776815098394788,-0.17192713298441595,0.13778193194167057,0.023487579933602575,28.04998779296875,291.60500244140627,353.9952177429199,Basic Materials,119219167232,303.0,2.0,2767574
PGEL.NS,-0.21900542394901962,0.1644597960566119,0.13291945621766807,0.03137984885483372,34.75,586.9259991455078,631.1800769042969,Technology,176364388352,619.75,0.04,2363610
PIIND.NS,0.0362829865769054,-0.157164551767729,-0.025440106736975686,0.015408919559181134,-153.5390625,3180.97068359375,3616.08630859375,Basic Materials,471554326528,3108.4,0.48,219427
PNBHOUSING.NS,0.0747748692220981,0.11345541768830635,0.020306360257921027,0.022262899573682424,-122.4000244140625,900.1380004882812,926.1197631835937,Financial Services,218032635904,836.95,0.59,1201623
PTCIL.NS,0.7147220317970003,0.2791747259832366,-0.011186177871303578,0.022530467255393333,-112.0,17982.02,16182.26,Industrials,268216696832,17890.0,,15866
PVRINOX.NS,0.12687585266030013,-0.07890624472520538,0.05919164231594735,0.020221868540233997,3.5,1016.5130017089843,1051.3057510375977,Communication Services,101440561152,1033.0,,408697
PAGEIND.NS,-0.2266690443292086,-0.27218488134556856,-0.029225167400271264,0.014272748952130215,-2325.8515625,34226.538046875,41160.91333984375,Consumer Cyclical,356093919232,31915.0,1.55,26909
PATANJALI.NS,-0.15186940558559237,-0.13517015426031564,0.019884117362898225,0.014683487500118268,-11.249969482421875,531.7500018310546,568.7376420593262,Consumer Defensive,555494735872,509.0,0.47,2660199
PERSISTENT.NS,-0.12199296209987182,-0.09666756474449993,-0.20869925434962716,0.02107836541684287,-1604.61376953125,5962.83353515625,5731.14171875,Technology,746959994880,4777.0,0.92,589196
